i,traffic,retry_attempt,retry_interval,cb,pc_succ_req,pc_fail_req,pc_cb_req,pc_c_rt,f_succ_req,f_fail_req,f_cb_req,f_c_rt
1972,1.4,5,25,1024,0.0,30.6,0.0,512.4999999999986,0.0,31.0,0,
1973,1.4,5,25,1024,0.0,30.0,0.0,497.00854700854705,0.0,29.6,0,
1974,1.4,5,25,1024,0.0,31.2,0.0,531.2500000000005,0.0,30.4,0,
1975,1.4,none,25,1024,0.0,39.6,0.0,93.84146341463413,0.0,42.2,0,0.0
1976,1.4,none,25,1024,0.0,50.0,0.0,93.64942528735632,0.0,49.0,0,0.0
1977,1.4,none,25,1024,0.0,43.4,0.0,93.46153846153845,0.0,44.4,0,0.0
1978,1.4,none,25,1024,0.0,50.4,0.0,91.7808219178082,0.0,49.400000000000006,0,0.0
1979,1.4,none,25,1024,0.0,52.6,0.0,93.13218390804597,0.0,52.4,0,0.0
1980,1.4,none,25,1024,0.0,43.4,0.0,91.45833333333334,0.0,41.6,0,0.0
1981,1.4,none,25,1024,0.0,47.2,0.0,92.25694444444443,0.0,49.0,0,0.0
1982,1.4,none,25,1024,0.0,43.0,0.0,93.47826086956519,0.0,41.6,0,0.0
1983,1.4,none,25,1024,0.0,45.8,0.0,92.31617647058823,0.0,45.2,0,0.0
1984,1.4,none,25,1024,0.0,46.8,0.0,92.30769230769229,0.0,48.2,0,0.0
1985,1.4,none,25,1024,0.0,41.4,0.0,91.23015873015873,0.0,41.2,0,0.0
1986,1.4,none,25,1024,0.0,45.6,0.0,93.42592592592592,0.0,44.2,0,0.0
1987,1.4,none,25,1024,0.0,43.0,0.0,92.6948051948052,0.0,44.8,0,0.0
1988,1.4,none,25,1024,0.0,43.4,0.0,91.78030303030303,0.0,42.400000000000006,0,0.0
1989,1.4,none,25,1024,0.0,49.0,0.0,92.81645569620252,0.0,48.2,0,0.0
1990,1.4,none,25,1024,0.0,40.6,0.0,93.82978723404256,0.0,42.2,0,0.0
1991,1.4,none,25,1024,0.0,48.4,0.0,93.9457831325301,0.0,47.0,0,0.0
1992,1.4,none,25,1024,0.0,41.4,0.0,92.99418604651162,0.0,41.2,0,0.0
1993,1.4,none,25,1024,0.0,40.6,0.0,91.70833333333333,0.0,43.0,0,0.0
1994,1.4,none,25,1024,0.0,43.6,0.0,91.27049180327867,0.0,42.2,0,0.0
1995,1.4,none,25,1024,0.0,49.4,0.0,92.5,0.0,50.2,0,0.0
1996,1.4,none,25,1024,0.0,46.6,0.0,92.89772727272728,0.0,45.6,0,0.0
1997,1.4,none,25,1024,0.0,46.2,0.0,92.46527777777777,0.0,48.0,0,0.0
1998,1.4,none,25,1024,0.0,53.0,0.0,92.99999999999999,0.0,52.2,0,0.0
1999,1.4,none,25,1024,0.0,50.6,0.0,91.57894736842104,0.0,50.2,0,0.0
2000,1.4,1,50,1,177.2,2.4,8.2,6.363636363636335,22.8,24.8,0,76.34615384615385
2001,1.4,1,50,1,167.2,3.2,9.6,13.181818181818198,23.4,26.2,0,90.14705882352938
2002,1.4,1,50,1,164.2,2.6,7.0,7.163043478260855,22.6,15.8,0,82.20588235294116
2003,1.4,1,50,1,167.2,2.0,8.4,8.672413793103452,24.4,22.4,0,80.99999999999996
2004,1.4,1,50,1,175.4,2.8,8.6,9.10227272727274,25.2,18.4,0,84.99999999999999
2005,1.4,1,50,1,166.4,1.8,6.8,9.82894736842104,23.0,19.4,0,87.64705882352942
2006,1.4,1,50,1,184.2,2.6,12.2,8.13793103448274,25.8,25.0,0,82.96874999999997
2007,1.4,1,50,1,161.2,4.2,8.4,10.726562500000064,21.783,26.579,0,99.09090909090901
2008,1.4,1,50,1,179.6,1.6,8.6,11.204545454545464,24.019,19.616,0,90.89285714285714
2009,1.4,1,50,1,170.0,2.2,10.4,12.250000000000009,23.4,23.4,0,89.20454545454542
2010,1.4,1,50,1,196.6,1.8,13.6,10.928571428571347,26.2,23.6,0,82.23684210526315
2011,1.4,1,50,1,165.0,2.4,8.0,8.27000000000001,25.0,18.6,0,83.66666666666671
2012,1.4,1,50,1,189.0,2.4,10.6,15.32653061224482,25.0,24.8,0,84.28571428571428
2013,1.4,1,50,1,162.0,3.0,8.0,8.456896551724116,21.8,22.200000000000003,0,83.86363636363635
2014,1.4,1,50,1,180.0,2.2,7.6,8.149999999999977,25.0,17.6,0,77.49999999999999
2015,1.4,1,50,1,161.0,4.0,12.2,18.829545454545404,21.8,26.8,0,86.76470588235291
2016,1.4,1,50,1,170.8,2.4,8.0,8.129032258064518,25.2,20.4,0,76.34615384615385
2017,1.4,1,50,1,162.4,4.0,12.4,17.895833333333357,21.6,33.0,0,90.29999999999998
2018,1.4,1,50,1,179.6,1.8,11.6,8.837499999999991,23.6,23.8,0,71.74999999999994
2019,1.4,1,50,1,148.0,3.6,8.0,15.90624999999999,20.6,23.6,0,89.58333333333333
2020,1.4,1,50,1,169.2,1.4,11.6,8.939189189189156,22.8,21.400000000000002,0,83.39285714285714
2021,1.4,1,50,1,157.2,1.8,9.8,13.749999999999915,21.4,22.6,0,89.99999999999997
2022,1.4,1,50,1,173.2,2.2,9.0,9.629310344827555,23.8,20.8,0,85.29411764705878
2023,1.4,1,50,1,155.0,2.0,7.4,12.887499999999996,24.0,20.8,0,85.76923076923079
2024,1.4,1,50,1,169.0,2.4000000000000004,9.6,9.371428571428552,23.4,20.8,0,80.62499999999997
2025,1.4,10,50,1,165.8,0.0,12.0,15.737499999999832,22.8,23.4,0,92.63888888888889
2026,1.4,10,50,1,191.2,0.0,13.6,14.370689655172399,26.2,21.8,0,93.37499999999999
2027,1.4,10,50,1,168.0,0.0,14.4,21.105769230769297,22.6,23.6,0,95.27777777777779
2028,1.4,10,50,1,182.6,0.0,8.6,10.749999999999886,26.2,22.200000000000003,0,95.3448275862069
2029,1.4,10,50,1,164.6,0.2,13.8,19.44117647058811,22.6,23.4,0,97.27272727272725
2030,1.4,10,50,1,174.8,0.0,9.8,8.92763157894737,26.6,21.4,0,91.87499999999996
2031,1.4,10,50,1,152.2,0.0,15.0,18.999999999999943,20.2,24.4,0,168.4374999999998
2032,1.4,10,50,1,174.2,0.0,10.8,7.782258064516148,25.2,21.0,0,91.17647058823528
2033,1.4,10,50,1,173.0,0.0,9.8,20.5937499999999,21.4,18.4,0,98.97058823529412
2034,1.4,10,50,1,179.0,0.2,13.0,14.999999999999897,25.4,22.0,0,99.25925925925927
2035,1.4,10,50,1,171.6,0.0,13.0,20.375000000000036,24.0,24.4,0,93.125
2036,1.4,10,50,1,192.0,0.0,12.4,11.017857142857137,27.4,22.6,0,89.56521739130434
2037,1.4,10,50,1,161.0,0.0,11.4,19.749999999999915,22.2,26.400000000000002,0,91.02272727272728
2038,1.4,10,50,1,185.8,0.0,13.0,8.453124999999973,25.0,17.4,0,124.99999999999949
2039,1.4,10,50,1,147.6,0.0,12.0,15.000000000000039,20.4,25.6,0,94.23076923076921
2040,1.4,10,50,1,173.715,0.0,10.195,9.419826565852551,24.6,19.4,0,89.74999999999994
2041,1.4,10,50,1,166.679,0.0,11.005,16.674979368036645,21.8,22.8,0,96.24999999999996
2042,1.4,10,50,1,174.6,0.0,11.4,9.139705882352946,26.4,19.0,0,87.05882352941177
2043,1.4,10,50,1,164.8,0.0,14.8,16.37499999999991,22.2,26.400000000000002,0,90.75000000000003
2044,1.4,10,50,1,182.6,0.0,10.6,15.437499999999936,25.2,24.0,0,87.62499999999997
2045,1.4,10,50,1,174.8,0.0,12.2,16.675000000000008,21.6,23.6,0,108.75000000000001
2046,1.4,10,50,1,153.4,0.0,6.6,8.953125000000004,26.2,16.8,0,88.12499999999997
2047,1.4,10,50,1,162.8,0.0,12.4,19.500000000000007,19.6,21.0,0,205.0
2048,1.4,10,50,1,177.6,0.0,10.0,8.705357142857126,25.6,18.6,0,84.4642857142857
2049,1.4,10,50,1,164.0,0.0,16.0,20.227272727272616,21.6,25.2,0,92.5
2050,1.4,5,50,1,186.4,0.0,14.2,12.693181818181708,26.0,18.799999999999997,0,99.99999999999997
2051,1.4,5,50,1,179.8,0.0,11.0,19.284482758620605,24.6,24.599999999999998,0,93.64583333333331
2052,1.4,5,50,1,183.8,0.0,10.8,15.089285714285582,26.8,20.2,0,94.74999999999997
2053,1.4,5,50,1,163.8,0.0,10.2,9.598484848484848,22.6,25.200000000000003,0,157.50000000000014
2054,1.4,5,50,1,172.0,0.0,12.2,15.395161290322521,25.0,19.6,0,87.26190476190476
2055,1.4,5,50,1,157.0,0.2,9.8,19.071428571428445,22.8,22.6,0,92.77777777777774
2056,1.4,5,50,1,176.4,0.0,10.4,18.3382352941177,25.8,19.8,0,95.0
2057,1.4,5,50,1,165.6,0.0,10.8,15.960526315789533,22.8,21.400000000000002,0,162.81249999999991
2058,1.4,5,50,1,176.6,0.0,12.0,12.999999999999847,26.4,19.6,0,85.83333333333334
2059,1.4,5,50,1,160.0,0.0,10.0,8.007142857142863,22.4,22.599999999999998,0,90.12500000000001
2060,1.4,5,50,1,177.4,0.0,13.2,16.07499999999999,25.0,22.4,0,87.12500000000003
2061,1.4,5,50,1,166.4,0.0,11.8,15.857142857142785,23.4,25.599999999999998,0,96.1111111111111
2062,1.4,5,50,1,179.2,0.0,13.2,16.865384615384617,25.0,23.8,0,89.65909090909088
2063,1.4,5,50,1,159.426,0.0,10.19,9.966333233362153,21.4,21.4,0,144.99999999999977
2064,1.4,5,50,1,174.6,0.0,11.011,12.01180830632563,24.0,20.0,0,87.49999999999994
2065,1.4,5,50,1,146.6,0.2,11.4,18.624999999999915,20.6,20.8,0,96.57894736842104
2066,1.4,5,50,1,165.8,0.0,15.6,15.818965517241296,20.4,24.8,0,86.92307692307692
2067,1.4,5,50,1,157.0,0.2,14.2,18.249999999999964,18.4,30.6,0,149.49999999999974
2068,1.4,5,50,1,182.6,0.0,17.8,20.603448275862064,24.0,24.599999999999998,0,82.11538461538461
2069,1.4,5,50,1,159.8,0.4,11.8,15.612068965517246,22.2,26.799999999999997,0,117.49999999999963
2070,1.4,5,50,1,191.0,0.0,16.2,15.275862068965633,25.2,26.6,0,93.81578947368418
2071,1.4,5,50,1,179.0,0.0,13.0,13.403846153846263,24.6,23.599999999999998,0,146.0714285714282
2072,1.4,5,50,1,192.6,0.0,13.4,12.718750000000007,27.2,19.0,0,86.25000000000001
2073,1.4,5,50,1,165.2,0.0,11.0,17.260000000000048,21.4,25.799999999999997,0,93.49999999999996
2074,1.4,5,50,1,182.4,0.2,14.6,18.124999999999858,25.8,25.599999999999998,0,95.83333333333333
2075,1.4,1,50,50,271.4,1.0,0.0,79.92236024844709,36.4,7.2,0,249.54999999999998
2076,1.4,1,50,50,223.0,12.200000000000001,0.0,140.97560975609727,41.0,7.4,0,477.08333333333337
2077,1.4,1,50,50,250.8,4.0,0.0,84.83918128654975,36.0,10.4,0,326.66666666666623
2078,1.4,1,50,50,251.2,9.600000000000001,0.0,98.125,43.4,2.6,0,397.282608695652
2079,1.4,1,50,50,241.8,14.2,0.0,98.13604240282685,32.8,16.8,0,449.7448979591837
2080,1.4,1,50,50,229.6,3.8,0.0,98.29861111111111,42.4,1.0,0,462.9999999999999
2081,1.4,1,50,50,245.195,1.999,0.0,70.75619485775847,33.0,8.4,0,223.625
2082,1.4,1,50,50,225.983,13.805,0.0,97.41704325702354,43.8,8.4,0,424.5689655172414
2083,1.4,1,50,50,256.6,1.6,0.0,96.75531914893617,35.8,7.2,0,464.3333333333333
2084,1.4,1,50,50,255.8,8.6,0.0,99.44565217391309,48.8,2.6,0,420.4166666666665
2085,1.4,1,50,50,266.0,8.0,0.0,93.77742946708464,36.2,14.0,0,436.3372093023254
2086,1.4,1,50,50,243.2,13.6,0.0,99.76910828025478,41.8,9.4,0,431.2499999999999
2087,1.4,1,50,50,249.4,9.0,0.0,98.09018567639257,33.6,12.4,0,482.8767123287671
2088,1.4,1,50,50,233.0,6.6,0.0,114.88636363636306,42.8,0.2,0,458.254716981132
2089,1.4,1,50,50,265.8,0.6000000000000001,0.0,80.91049382716045,39.2,4.6,0,367.4999999999997
2090,1.4,1,50,50,245.4,4.8,0.0,90.66919191919186,45.0,1.0,0,286.45833333333275
2091,1.4,1,50,50,247.2,5.0,0.0,77.96747967479678,30.8,15.0,0,362.49999999999966
2092,1.4,1,50,50,233.8,11.4,0.0,159.15816326530606,42.8,4.2,0,690.384615384615
2093,1.4,1,50,50,275.8,5.0,0.0,92.8547297297297,40.4,8.2,0,442.4418604651164
2094,1.4,1,50,50,245.2,7.6,0.0,96.73728813559322,45.0,3.4000000000000004,0,442.4418604651162
2095,1.4,1,50,50,274.8,5.6,0.0,89.29303278688526,36.6,8.6,0,385.99999999999994
2096,1.4,1,50,50,237.6,4.8,0.0,95.02369668246443,44.8,0.2,0,403.80434782608677
2097,1.4,1,50,50,265.2,2.5999999999999996,0.0,70.65656565656559,38.2,7.0,0,230.41176470588238
2098,1.4,1,50,50,246.2,6.2,0.0,93.7101063829787,40.4,7.6,0,376.2499999999998
2099,1.4,1,50,50,242.2,2.2,0.0,88.78019323671495,36.2,10.8,0,294.79166666666663
2100,1.4,10,50,50,113.6,6.8,0.0,2022.727272727272,13.0,7.2,0,4467.105263157894
2101,1.4,10,50,50,117.8,7.2,0.0,1901.027397260274,15.8,7.2,0,4506.249999999999
2102,1.4,10,50,50,97.6,10.0,0.0,2028.0898876404488,13.8,11.0,0,4473.214285714286
2103,1.4,10,50,50,144.2,5.4,0.0,1816.3461538461536,20.4,4.6,0,4481.25
2104,1.4,10,50,50,107.6,7.0,0.0,1842.5324675324678,14.4,7.6000000000000005,0,2958.333333333337
2105,1.4,10,50,50,129.0,5.3999999999999995,0.0,1754.7619047619037,20.6,5.0,0,4488.0952380952385
2106,1.4,10,50,50,103.4,9.8,0.0,2000.2906976744184,11.4,10.2,0,4349.999999999999
2107,1.4,10,50,50,129.0,5.8,0.0,1741.9230769230762,20.8,4.6,0,4465.277777777777
2108,1.4,10,50,50,56.6,15.0,0.0,2069.7802197802202,1.2,19.4,0,4134.615384615383
2109,1.4,10,50,50,72.4,14.4,0.0,2134.3749999999995,6.4,13.399999999999999,0,
2110,1.4,10,50,50,67.4,13.0,0.0,2232.522123893805,7.2,11.6,0,4710.9375
2111,1.4,10,50,50,86.0,7.6000000000000005,0.0,2059.0361445783124,9.8,9.4,0,4715.277777777777
2112,1.4,10,50,50,46.0,20.599999999999998,0.0,2245.454545454545,1.6,19.0,0,4841.666666666666
2113,1.4,10,50,50,88.4,9.0,0.0,2164.663461538461,10.0,9.6,0,4638.888888888888
2114,1.4,10,50,50,24.0,21.4,0.0,2322.307692307692,0.6,18.599999999999998,0,4733.333333333333
2115,1.4,10,50,50,70.8,11.0,0.0,2112.903225806451,5.4,14.799999999999999,0,2425.0
2116,1.4,10,50,50,49.2,20.4,0.0,2250.6578947368416,1.8,18.2,0,4916.666666666666
2117,1.4,10,50,50,68.8,13.6,0.0,2223.8636363636365,5.6,14.4,0,4787.5
2118,1.4,10,50,50,58.0,17.2,0.0,2268.4,3.4,18.2,0,5249.999999999995
2119,1.4,10,50,50,65.8,13.4,0.0,2179.8387096774195,5.0,13.8,0,4902.777777777777
2120,1.4,10,50,50,46.2,21.8,0.0,2289.74358974359,1.4,19.2,0,4765.625
2121,1.4,10,50,50,82.6,10.799999999999999,0.0,2235.810810810811,8.6,12.2,0,4660.714285714286
2122,1.4,10,50,50,24.0,18.4,0.0,2276.8907563025205,0.4,17.2,0,4723.214285714285
2123,1.4,10,50,50,82.6,8.0,0.0,1945.5357142857144,9.2,9.0,0,4875.0
2124,1.4,10,50,50,66.8,16.0,0.0,2256.086956521739,4.6,17.6,0,8062.499999999996
2125,1.4,5,50,50,2.2,26.8,0.0,830.2083333333333,0.0,27.2,0,
2126,1.4,5,50,50,0.0,22.8,0.0,896.7741935483871,0.0,22.799999999999997,0,
2127,1.4,5,50,50,0.0,24.400000000000002,0.0,909.6774193548387,0.0,26.200000000000003,0,
2128,1.4,5,50,50,0.0,25.4,0.0,921.2499999999999,0.0,23.200000000000003,0,
2129,1.4,5,50,50,0.0,21.400000000000002,0.0,928.1249999999999,0.0,26.6,0,
2130,1.4,5,50,50,0.0,30.6,0.0,806.2499999999999,0.0,28.6,0,
2131,1.4,5,50,50,0.0,29.2,0.0,819.7368421052629,0.0,29.6,0,
2132,1.4,5,50,50,0.0,29.8,0.0,713.4615384615382,0.0,31.200000000000003,0,
2133,1.4,5,50,50,0.0,32.6,0.0,492.9086538461538,0.0,32.8,0,
2134,1.4,5,50,50,0.0,32.0,0.0,484.78260869565213,0.0,31.0,0,
2135,1.4,5,50,50,0.0,30.6,0.0,490.8878504672897,0.0,30.0,0,
2136,1.4,5,50,50,0.0,29.8,0.0,586.1111111111107,0.0,30.4,0,
2137,1.4,5,50,50,0.0,31.2,0.0,498.99553571428567,0.0,31.4,0,
2138,1.4,5,50,50,0.0,31.4,0.0,495.4059829059829,0.0,32.2,0,
2139,1.4,5,50,50,0.0,31.0,0.0,524.9999999999995,0.0,29.6,0,
2140,1.4,5,50,50,0.0,30.6,0.0,494.13716814159295,0.0,31.2,0,
2141,1.4,5,50,50,0.0,30.8,0.0,491.98717948717945,0.0,129.0,0,
2142,1.4,5,50,50,0.0,6.6,0.0,495.3703703703703,0.0,301.0,0,
2143,1.4,5,50,50,0.0,0.0,0.0,,0.0,43.4,0,
2144,1.4,5,50,50,0.0,0.0,0.0,,0.0,40.2,0,
2145,1.4,5,50,50,0.0,0.0,0.0,,0.0,47.6,0,
2146,1.4,5,50,50,0.0,0.0,0.0,,0.0,47.800000000000004,0,
2147,1.4,5,50,50,0.0,0.0,0.0,,0.0,44.0,0,
2148,1.4,5,50,50,0.0,0.0,0.0,,0.0,41.0,0,
2149,1.4,5,50,50,0.0,27.8,0.0,486.2132352941177,0.0,31.200000000000003,0,
2150,1.4,1,50,100,0.0,52.2,0.0,37.19999999999999,0.0,47.8,0,0.0
2151,1.4,1,50,100,0.0,40.8,0.0,39.21874999999999,0.0,46.4,0,0.0
2152,1.4,1,50,100,0.0,48.8,0.0,39.107142857142826,0.0,46.8,0,0.0
2153,1.4,1,50,100,0.0,44.8,0.0,37.76041666666665,0.0,45.6,0,0.0
2154,1.4,1,50,100,0.0,47.6,0.0,36.93181818181815,0.0,47.2,0,0.0
2155,1.4,1,50,100,0.0,48.8,0.0,37.59999999999998,0.0,47.2,0,0.0
2156,1.4,1,50,100,0.0,44.0,0.0,38.649999999999984,0.0,44.199999999999996,0,0.0
2157,1.4,1,50,100,0.0,46.8,0.0,39.47115384615381,0.0,47.4,0,0.0
2158,1.4,1,50,100,0.0,48.0,0.0,39.39814814814815,0.0,49.4,0,0.0
2159,1.4,1,50,100,0.0,47.8,0.0,38.883928571428555,0.0,44.2,0,0.0
2160,1.4,1,50,100,0.0,42.6,0.0,41.491935483870975,0.0,41.599999999999994,0,0.0
2161,1.4,1,50,100,0.0,43.0,0.0,39.72222222222223,0.0,46.8,0,0.0
2162,1.4,1,50,100,0.0,45.8,0.0,39.62962962962962,0.0,45.800000000000004,0,0.0
2163,1.4,1,50,100,0.0,47.2,0.0,38.125,0.0,47.400000000000006,0,0.0
2164,1.4,1,50,100,0.0,46.4,0.0,38.02884615384613,0.0,49.8,0,0.0
2165,1.4,1,50,100,0.0,51.0,0.0,37.135416666666664,0.0,48.6,0,0.0
2166,1.4,1,50,100,0.0,51.8,0.0,36.25,0.0,49.0,0,0.0
2167,1.4,1,50,100,0.0,40.2,0.0,35.85227272727271,0.0,42.2,0,0.0
2168,1.4,1,50,100,0.0,44.6,0.0,37.5,0.0,43.2,0,0.0
2169,1.4,1,50,100,0.0,46.2,0.0,39.182692307692314,0.0,49.4,0,0.0
2170,1.4,1,50,100,0.0,52.6,0.0,42.031249999999986,0.0,50.2,0,0.0
2171,1.4,1,50,100,0.0,46.0,0.0,39.12037037037036,0.0,43.599999999999994,0,0.0
2172,1.4,1,50,100,0.0,45.0,0.0,38.699999999999974,0.0,47.2,0,0.0
2173,1.4,1,50,100,0.0,49.6,0.0,37.5,0.0,53.2,0,0.0
2174,1.4,1,50,100,0.0,49.0,0.0,39.062499999999986,0.0,47.199999999999996,0,0.0
2175,1.4,10,50,100,79.6,9.6,0.0,2052.054794520548,8.4,11.4,0,4862.5
2176,1.4,10,50,100,97.2,4.0,0.0,2003.7671232876714,13.2,4.8,0,4770.0
2177,1.4,10,50,100,109.6,5.6,0.0,1837.4999999999986,13.6,6.6,0,4706.730769230769
2178,1.4,10,50,100,85.0,5.4,0.0,1903.6885245901624,15.6,3.6,0,4444.444444444443
2179,1.4,10,50,100,83.0,7.6000000000000005,0.0,2082.2784810126577,13.0,6.0,0,4870.689655172413
2180,1.4,10,50,100,98.2,3.4000000000000004,0.0,1718.421052631577,13.6,6.6,0,4660.0
2181,1.4,10,50,100,90.4,8.0,0.0,2086.458333333333,11.2,8.0,0,4698.863636363636
2182,1.4,10,50,100,85.4,6.8,0.0,1864.999999999999,14.0,4.6000000000000005,0,4666.666666666666
2183,1.4,10,50,100,15.8,17.400000000000002,0.0,2223.7804878048773,9.8,10.200000000000001,0,4740.384615384615
2184,1.4,10,50,100,0.0,10.0,0.0,2329.5454545454545,0.0,13.8,0,
2185,1.4,10,50,100,0.0,10.8,0.0,2282.894736842105,0.0,10.0,0,
2186,1.4,10,50,100,0.0,10.6,0.0,2286.8421052631575,0.0,11.0,0,
2187,1.4,10,50,100,0.0,10.2,0.0,2326.136363636364,0.0,11.200000000000001,0,
2188,1.4,10,50,100,0.0,11.0,0.0,2290.0,0.0,9.8,0,
2189,1.4,10,50,100,0.0,10.6,0.0,2298.684210526316,0.0,10.6,0,
2190,1.4,10,50,100,0.0,10.4,0.0,2315.9090909090905,0.0,11.0,0,
2191,1.4,10,50,100,0.0,11.2,0.0,2307.142857142857,0.0,10.4,0,
2192,1.4,10,50,100,0.0,10.2,0.0,2304.9999999999995,0.0,11.4,0,
2193,1.4,10,50,100,0.0,10.4,0.0,2330.434782608695,0.0,10.0,0,
2194,1.4,10,50,100,0.0,10.6,0.0,2314.2857142857138,0.0,10.200000000000001,0,
2195,1.4,10,50,100,0.0,10.2,0.0,2297.4999999999995,0.0,10.6,0,
2196,1.4,10,50,100,0.0,10.8,0.0,2287.5,0.0,10.6,0,
2197,1.4,10,50,100,0.0,10.6,0.0,2242.1875,0.0,10.799999999999999,0,
2198,1.4,10,50,100,0.0,10.0,0.0,2347.0,0.0,10.0,0,
2199,1.4,10,50,100,0.0,10.8,0.0,2340.625,0.0,10.4,0,
2200,1.4,5,50,100,0.0,31.4,0.0,497.82110091743124,3.8,31.2,0,2425.0
2201,1.4,5,50,100,0.0,30.4,0.0,528.1249999999989,7.4,30.4,0,2420.454545454545
2202,1.4,5,50,100,0.0,30.6,0.0,498.99553571428567,2.6,30.6,0,2874.999999999998
2203,1.4,5,50,100,0.0,31.8,0.0,495.40094339622635,8.4,31.8,0,2464.84375
2204,1.4,5,50,100,0.0,31.4,0.0,498.39449541284404,1.2,31.2,0,2624.9999999999977
2205,1.4,5,50,100,0.0,31.2,0.0,495.0471698113207,8.8,32.0,0,4075.0
2206,1.4,5,50,100,0.0,32.6,0.0,495.7943925233645,4.4,32.4,0,2473.2142857142853
2207,1.4,5,50,100,0.0,31.8,0.0,497.65625,7.8,31.0,0,3666.666666666667
2208,1.4,5,50,100,15.4,37.2,0.0,496.2616822429907,7.2,30.4,0,2422.65625
2209,1.4,5,50,100,68.0,37.2,0.0,903.9256198347107,8.4,26.400000000000002,0,2425.0
2210,1.4,5,50,100,99.0,27.8,0.0,923.5576923076924,1.8,29.8,0,2421.0526315789475
2211,1.4,5,50,100,74.0,27.799999999999997,0.0,917.5,0.0,28.0,0,
2212,1.4,5,50,100,90.4,27.0,0.0,927.8205128205127,0.0,29.200000000000003,0,
2213,1.4,5,50,100,38.6,20.2,0.0,929.3918918918919,0.0,26.6,0,
2214,1.4,5,50,100,96.2,38.2,0.0,871.0648148148148,0.0,28.0,0,
2215,1.4,5,50,100,76.0,29.0,0.0,911.3782051282051,0.0,31.4,0,0.0
2216,1.4,5,50,100,92.4,25.6,0.0,910.2134146341463,0.0,26.0,0,0.0
2217,1.4,5,50,100,85.2,27.400000000000002,0.0,913.6217948717949,0.0,25.8,0,0.0
2218,1.4,5,50,100,110.4,26.0,0.0,909.5108695652173,0.0,25.8,0,0.0
2219,1.4,5,50,100,46.0,18.8,0.0,916.4930555555554,0.0,29.0,0,0.0
2220,1.4,5,50,100,2.6,26.599999999999998,0.0,882.8125,0.0,32.4,0,0.0
2221,1.4,5,50,100,0.0,30.8,0.0,521.8750000000001,0.0,31.4,0,0.0
2222,1.4,5,50,100,0.0,30.0,0.0,645.4545454545448,0.0,29.799999999999997,0,0.0
2223,1.4,5,50,100,0.0,31.4,0.0,494.13716814159295,0.0,31.0,0,0.0
2224,1.4,5,50,100,0.0,30.2,0.0,524.9999999999995,0.0,30.6,0,0.0
2225,1.4,none,50,1,0.0,26.2,11.6,89.84374999999999,23.0,42.6,0,82.99999999999994
2226,1.4,none,50,1,0.0,24.8,11.6,87.9054054054054,27.0,44.0,0,92.5
2227,1.4,none,50,1,0.0,24.6,14.4,90.19607843137254,24.4,46.4,0,78.74999999999997
2228,1.4,none,50,1,0.0,29.0,13.2,90.05102040816325,24.2,46.8,0,94.03225806451614
2229,1.4,none,50,1,0.0,27.0,11.4,87.49999999999997,22.8,46.4,0,81.11111111111113
2230,1.4,none,50,1,0.0,24.4,14.0,91.72413793103448,25.2,44.6,0,93.38235294117648
2231,1.4,none,50,1,0.0,24.8,12.6,89.09090909090908,22.6,43.599999999999994,0,89.83333333333329
2232,1.4,none,50,1,0.0,26.2,13.4,90.76530612244898,27.6,43.0,0,94.26470588235293
2233,1.4,none,50,1,0.0,27.0,14.8,87.92553191489361,26.2,49.0,0,93.33333333333331
2234,1.4,none,50,1,0.0,25.2,10.8,90.54347826086955,24.4,41.0,0,89.99999999999997
2235,1.4,none,50,1,0.0,23.8,11.0,89.64285714285714,0.0,40.4,0,0.0
2236,1.4,none,50,1,0.0,25.6,12.8,90.21276595744679,0.0,40.800000000000004,0,0.0
2237,1.4,none,50,1,0.0,26.0,13.6,89.74489795918365,0.0,47.2,0,0.0
2238,1.4,none,50,1,34.0,15.6,13.2,88.0952380952381,0.0,44.8,0,0.0
2239,1.4,none,50,1,173.0,0.6,8.4,12.517857142857203,0.0,21.599999999999998,0,0.0
2240,1.4,none,50,1,174.2,1.4,11.4,13.666666666666584,0.0,25.4,0,0.0
2241,1.4,none,50,1,183.2,1.0,6.8,7.587500000000009,0.0,18.0,0,0.0
2242,1.4,none,50,1,185.2,0.8,9.6,18.835937500000057,0.0,20.2,0,0.0
2243,1.4,none,50,1,159.4,0.8,7.8,8.681818181818159,0.0,19.8,0,0.0
2244,1.4,none,50,1,172.2,1.8,11.2,16.81000000000003,0.0,21.4,0,0.0
2245,1.4,none,50,1,183.8,0.4,11.0,9.179487179487161,0.0,23.6,0,0.0
2246,1.4,none,50,1,161.8,2.4,10.4,13.42391304347823,0.0,21.4,0,0.0
2247,1.4,none,50,1,195.6,1.4,10.0,12.250000000000004,0.0,21.2,0,0.0
2248,1.4,none,50,1,183.0,1.0,8.6,18.121951219512177,0.0,21.0,0,0.0
2249,1.4,none,50,1,172.861,1.2,9.792,8.279915126148122,0.0,21.4,0,0.0
2250,1.4,none,50,50,293.2,0.0,0.0,71.70542635658911,44.2,0.0,0,229.90384615384613
2251,1.4,none,50,50,259.0,0.0,0.0,84.34131736526945,42.6,0.0,0,417.1874999999998
2252,1.4,none,50,50,297.0,0.0,0.0,70.1434426229508,49.8,0.0,0,229.01685393258424
2253,1.4,none,50,50,257.2,0.0,0.0,85.86257309941519,42.8,0.0,0,442.9878048780487
