traffic,retry_attempt,retry_interval,cb,pc_succ_req,pc_fail_req,pc_cb_req,pc_c_rt,f_succ_req,f_fail_req,f_cb_req,f_c_rt
46,2,0.001,10,91.6,37.4,0.0,0.08357526881720431,8.8,33.0,0,0.23235294117647057
46,2,0.001,10,74.8,44.2,0.0,0.0852027027027027,3.8,46.8,0,0.231
46,2,0.001,10,83.6,43.8,0.0,0.08869047619047618,4.4,43.2,0,0.233125
46,2,0.001,10,82.2,40.8,0.0,0.08546874999999998,5.8,38.800000000000004,0,0.21499999999999994
46,2,0.001,10,88.0,35.8,0.0,0.08720588235294119,5.0,38.800000000000004,0,0.23274999999999998
46,2,0.001,10,81.4,38.599999999999994,0.0,0.0866875,7.8,39.199999999999996,0,0.23326923076923078
46,2,0.001,10,84.6,38.6,0.0,0.08276470588235293,6.4,34.800000000000004,0,0.23049999999999998
46,2,0.001,10,81.2,39.0,0.0,0.0858411214953271,4.6,43.4,0,0.22583333333333333
46,2,0.001,10,85.0,32.6,0.0,0.0869298245614035,7.6,31.2,0,0.23699999999999996
46,2,0.001,10,83.8,36.4,0.0,0.08441489361702127,6.6,34.800000000000004,0,0.23602272727272725
46,2,0.001,10,85.4,43.0,0.0,0.08844444444444442,5.2,42.199999999999996,0,0.2389473684210526
46,2,0.001,10,90.6,35.6,0.0,0.08502314814814813,7.8,38.6,0,0.23384615384615384
46,2,0.001,10,88.6,44.0,0.0,0.0825268817204301,5.4,41.6,0,0.21999999999999997
46,2,0.001,10,79.6,42.8,0.0,0.08636956521739128,3.8,46.199999999999996,0,0.23326923076923078
46,2,0.001,10,86.8,39.4,0.0,0.08779296875,8.0,34.4,0,0.22857142857142856
46,2,0.001,10,70.2,32.8,0.0,0.08672897196261681,5.8,35.599999999999994,0,0.23191176470588235
46,2,0.001,20,86.4,41.4,0.0,0.08749999999999997,7.2,34.8,0,0.23312499999999997
46,2,0.001,20,87.0,37.599999999999994,0.0,0.08581140350877192,4.2,44.4,0,0.23736842105263156
46,2,0.001,20,96.0,37.8,0.0,0.08619565217391303,8.8,33.4,0,0.23557692307692307
46,2,0.001,20,79.6,29.0,0.0,0.08459905660377358,6.4,35.0,0,0.23235294117647057
46,2,0.001,20,92.4,46.2,0.0,0.085,6.4,41.0,0,0.23269230769230764
46,2,0.001,20,75.8,40.8,0.0,0.08616666666666666,4.4,42.599999999999994,0,0.24307692307692308
46,2,0.001,20,83.8,43.8,0.0,0.08699152542372882,4.2,42.2,0,0.2375
46,2,0.001,20,81.8,36.0,0.0,0.08707983193277309,5.4,37.8,0,0.2221428571428571
46,2,0.001,20,88.6,46.2,0.0,0.08594660194174755,5.0,45.800000000000004,0,0.22749999999999995
46,2,0.001,20,89.6,34.2,0.0,0.08597560975609755,6.2,33.800000000000004,0,0.231875
46,2,0.001,20,81.4,42.0,0.0,0.08546116504854365,6.6,41.6,0,0.23211538461538458
46,2,0.001,20,85.4,37.2,0.0,0.08695999999999998,5.8,38.199999999999996,0,0.22468749999999998
46,2,0.001,20,84.4,41.4,0.0,0.08851562499999997,4.8,42.2,0,0.23392857142857137
46,2,0.001,20,79.0,44.2,0.0,0.08791044776119403,4.8,46.199999999999996,0,0.23
46,2,0.001,20,89.8,42.0,0.0,0.08595454545454544,5.8,37.6,0,0.22428571428571428
46,2,0.001,20,83.2,36.0,0.0,0.08525943396226414,6.2,37.0,0,0.23999999999999996
46,2,0.001,20,76.8,48.8,0.0,0.08606818181818178,4.2,46.6,0,0.22374999999999998
46,2,0.001,20,80.8,47.2,0.0,0.08700381679389316,4.8,50.800000000000004,0,0.2275
46,2,0.001,20,84.2,46.6,0.0,0.08916666666666666,3.8,44.0,0,0.23349999999999993
46,2,0.001,20,85.8,36.8,0.0,0.08587606837606838,5.4,38.6,0,0.23687499999999995
46,2,0.001,20,88.0,39.599999999999994,0.0,0.08678571428571427,6.6,36.199999999999996,0,0.23062499999999997
46,2,0.001,20,84.2,43.599999999999994,0.0,0.08695564516129031,3.8,49.400000000000006,0,0.23446428571428574
46,2,0.001,20,91.8,40.400000000000006,0.0,0.08761538461538458,6.4,35.8,0,0.23166666666666663
46,2,0.001,20,80.6,33.0,0.0,0.08549065420560747,7.4,36.400000000000006,0,0.22865384615384615
46,2,0.001,20,85.2,45.0,0.0,0.08549999999999996,5.8,40.4,0,0.23499999999999996
46,2,0.001,50,79.8,42.0,0.0,0.08647435897435898,4.0,44.6,0,0.21699999999999992
46,2,0.001,50,82.2,39.4,0.0,0.0840340909090909,5.4,38.8,0,0.22374999999999995
46,2,0.001,50,84.4,39.0,0.0,0.08502336448598126,4.0,41.8,0,0.23285714285714287
46,2,0.001,50,99.4,38.4,0.0,0.08535046728971962,9.4,33.0,0,0.23374999999999996
46,2,0.001,50,88.0,31.4,0.0,0.08477064220183488,7.6,37.6,0,0.23124999999999998
46,2,0.001,50,90.8,48.0,0.0,0.08607142857142853,5.4,40.6,0,0.23038461538461538
46,2,0.001,50,68.8,42.2,0.0,0.08670731707317073,4.0,45.4,0,0.23399999999999996
46,2,0.001,50,87.2,49.599999999999994,0.0,0.08807692307692307,4.2,49.400000000000006,0,0.3374999999999997
46,2,0.001,50,80.6,43.4,0.0,0.08668032786885245,4.6,43.6,0,0.23363636363636361
46,2,0.001,50,87.2,42.0,0.0,0.08678260869565219,6.6,39.6,0,0.23274999999999998
46,2,0.001,50,75.2,41.2,0.0,0.08636752136752134,3.0,46.6,0,0.2392857142857142
46,2,0.001,50,83.4,45.8,0.0,0.08771999999999999,6.0,42.4,0,0.23583333333333334
46,2,0.001,50,82.8,38.2,0.0,0.08793795620437955,5.4,43.0,0,0.23449999999999996
46,2,0.001,50,84.6,39.0,0.0,0.08803719008264461,6.2,35.4,0,0.23687499999999997
46,2,0.001,50,79.8,37.0,0.0,0.08354395604395604,5.6,36.599999999999994,0,0.23038461538461538
46,2,0.001,50,88.4,41.6,0.0,0.0849242424242424,6.2,40.8,0,0.23363636363636361
46,2,0.001,50,84.2,34.8,0.0,0.08518518518518516,6.0,38.2,0,0.23096153846153844
46,2,0.001,50,88.0,41.2,0.0,0.08526960784313724,6.0,38.2,0,0.23227272727272721
46,2,0.001,50,75.8,43.0,0.0,0.08593478260869562,3.6,44.6,0,0.22818181818181815
46,2,0.001,50,78.6,48.599999999999994,0.0,0.08850746268656715,3.6,48.2,0,0.23124999999999998
46,2,0.001,50,91.2,32.6,0.0,0.08886690647482012,7.2,32.4,0,0.22625
46,2,0.001,50,82.8,43.8,0.0,0.08232558139534879,6.2,41.8,0,0.22525
46,2,0.001,50,84.4,42.0,0.0,0.08909395973154362,2.2,47.0,0,0.231875
46,2,0.001,50,87.2,42.400000000000006,0.0,0.08625,7.8,37.6,0,0.23636363636363636
46,2,0.001,50,82.2,32.8,0.0,0.08594827586206895,5.6,36.400000000000006,0,0.23153846153846153
46,2,0.001,500,80.0,41.599999999999994,0.0,0.08791322314049586,5.2,39.800000000000004,0,0.22642857142857137
46,2,0.001,500,80.2,38.4,0.0,0.0880078125,5.4,39.2,0,0.42499999999999943
46,2,0.001,500,81.8,44.4,0.0,0.08704347826086953,4.2,47.6,0,0.235
46,2,0.001,500,82.6,42.0,0.0,0.08789855072463766,5.4,41.4,0,0.22875
46,2,0.001,500,92.6,39.0,0.0,0.0883139534883721,7.0,38.4,0,0.23295454545454544
46,2,0.001,500,77.8,40.4,0.0,0.08458333333333334,5.4,39.800000000000004,0,0.23453125
46,2,0.001,500,88.0,38.199999999999996,0.0,0.08718749999999997,6.0,35.599999999999994,0,0.23269230769230764
46,2,0.001,500,83.0,37.2,0.0,0.08567757009345796,4.8,39.199999999999996,0,0.235
46,2,0.001,500,83.0,45.8,0.0,0.08729508196721311,6.0,41.4,0,0.23660714285714285
46,2,0.001,500,89.8,35.8,0.0,0.08753816793893128,4.6,41.6,0,0.23499999999999993
46,2,0.001,500,95.6,36.8,0.0,0.08509708737864076,8.0,34.2,0,0.23269230769230764
46,2,0.001,500,77.6,41.400000000000006,0.0,0.083203125,4.8,40.4,0,0.22910714285714284
46,2,0.001,500,93.6,40.0,0.0,0.0867391304347826,6.2,38.4,0,0.23124999999999998
46,2,0.001,500,80.8,36.8,0.0,0.08459459459459456,4.8,42.2,0,0.22886363636363635
46,2,0.001,500,79.0,49.0,0.0,0.08664414414414412,3.8,45.4,0,0.23
46,2,0.001,500,77.0,40.4,0.0,0.08465686274509802,4.8,43.199999999999996,0,0.19999999999999996
46,2,0.001,500,89.6,40.8,0.0,0.08600961538461536,6.0,39.6,0,0.23363636363636361
46,2,0.001,500,85.2,36.2,0.0,0.085,6.0,38.4,0,0.20999999999999996
46,2,0.001,500,88.0,38.4,0.0,0.08474489795918368,7.2,35.6,0,0.22583333333333333
46,2,0.001,500,75.4,36.8,0.0,0.085990990990991,5.4,37.6,0,0.24203125
46,2,0.001,500,83.2,41.400000000000006,0.0,0.08569306930693071,4.8,38.6,0,0.23249999999999998
46,2,0.001,500,88.0,37.4,0.0,0.08611842105263157,4.8,42.0,0,0.22249999999999995
46,2,0.001,500,84.8,39.2,0.0,0.085175,7.4,33.6,0,0.23090909090909087
46,2,0.001,500,88.8,33.6,0.0,0.083515625,6.2,39.6,0,0.23285714285714287
46,2,0.001,500,86.4,47.599999999999994,0.0,0.08651709401709401,5.8,39.4,0,0.22416666666666663
46,2,0.001,1000,83.8,37.6,0.0,0.08677419354838709,5.0,36.2,0,0.23090909090909087
46,2,0.001,1000,87.2,41.2,0.0,0.08631696428571425,5.4,43.0,0,0.23899999999999996
46,2,0.001,1000,86.6,39.4,0.0,0.08638211382113822,5.4,40.0,0,0.235
46,2,0.001,1000,78.8,38.599999999999994,0.0,0.08466145833333331,5.6,37.8,0,0.236
46,2,0.001,1000,82.2,40.6,0.0,0.08559523809523807,4.4,43.4,0,0.22833333333333328
46,2,0.001,1000,85.2,51.4,0.0,0.08779527559055118,5.0,44.800000000000004,0,0.23704545454545456
46,2,0.001,1000,83.2,36.0,0.0,0.08415865384615384,5.4,40.0,0,0.22333333333333333
46,2,0.001,1000,90.8,38.4,0.0,0.08432989690721647,6.2,36.6,0,0.24666666666666665
46,2,0.001,1000,85.2,39.2,0.0,0.0860897435897436,4.6,42.8,0,0.22749999999999995
46,2,0.001,1000,87.2,41.0,0.0,0.08623873873873876,6.6,40.6,0,0.21099999999999988
46,2,0.001,1000,78.6,40.0,0.0,0.08488636363636362,6.2,39.2,0,0.23326923076923078
46,2,0.001,1000,97.8,40.8,0.0,0.0875,6.4,39.599999999999994,0,0.23
46,2,0.001,1000,84.8,40.8,0.0,0.08537280701754386,6.2,43.199999999999996,0,0.2220454545454545
46,2,0.001,1000,92.0,34.8,0.0,0.08553738317757008,6.8,31.8,0,0.2308333333333333
46,2,0.001,1000,82.8,36.2,0.0,0.0847355769230769,6.2,36.800000000000004,0,0.23017857142857145
46,2,0.001,1000,87.8,43.2,0.0,0.08802325581395347,3.8,44.2,0,0.23384615384615384
46,2,0.001,1000,71.6,45.599999999999994,0.0,0.08328804347826084,5.0,45.6,0,0.23714285714285713
46,2,0.001,1000,98.2,39.2,0.0,0.08806390977443607,6.8,38.800000000000004,0,0.23593749999999997
46,2,0.001,1000,85.6,37.2,0.0,0.08429906542056073,5.8,40.4,0,0.23166666666666663
46,2,0.001,1000,88.0,46.6,0.0,0.08769379844961239,6.6,39.6,0,0.23374999999999996
46,2,0.001,1000,79.6,38.8,0.0,0.08558695652173912,4.8,44.2,0,0.23553571428571426
46,2,0.001,1000,87.0,45.0,0.0,0.08722457627118643,5.0,40.4,0,0.244
46,2,0.001,1000,83.4,40.2,0.0,0.08713999999999998,4.6,46.4,0,0.2465384615384615
46,2,0.001,1000,88.8,42.2,0.0,0.08654661016949151,6.4,34.6,0,0.234375
46,2,0.001,1000,85.6,38.2,0.0,0.086890243902439,4.6,44.8,0,0.2335
46,2,0.005,1,185.6,0.8,21.2,0.02414285714285713,27.8,25.4,0,0.09630434782608696
46,2,0.005,1,151.6,2.0,18.4,0.01728999999999981,22.4,21.8,0,0.09183333333333332
46,2,0.005,1,172.8,0.6000000000000001,19.0,0.016491379310344643,25.2,18.4,0,0.09729166666666665
46,2,0.005,1,157.6,2.4,20.6,0.019782608695652095,23.2,22.2,0,0.08848214285714283
46,2,0.005,1,173.6,1.4,15.6,0.021383928571428526,23.2,20.400000000000002,0,0.0949074074074074
46,2,0.005,1,145.0,3.8,18.2,0.019535714285714177,22.2,20.8,0,0.08966666666666659
46,2,0.005,1,186.6,1.6,19.0,0.02741666666666648,25.8,17.2,0,0.09134615384615385
46,2,0.005,1,161.2,2.4,19.8,0.015104838709677278,22.6,25.8,0,0.09034482758620689
46,2,0.005,1,174.2,0.6000000000000001,19.6,0.019672413793103423,24.6,17.6,0,0.08897058823529408
46,2,0.005,1,159.0,3.2,20.2,0.02493918918918924,23.6,23.0,0,0.09724999999999998
46,2,0.005,1,173.8,2.0,20.6,0.01953906249999995,24.8,23.6,0,0.09675925925925924
46,2,0.005,1,158.2,3.4,26.2,0.023631249999999965,20.4,25.8,0,0.08987499999999997
46,2,0.005,1,177.4,1.4,15.0,0.022228260869565232,26.2,24.8,0,0.0934722222222222
46,2,0.005,1,163.0,2.4000000000000004,18.6,0.02175735294117639,23.6,18.0,0,0.09333333333333331
46,2,0.005,1,170.6,2.0,22.4,0.02078378378378369,25.2,22.599999999999998,0,0.0918103448275862
46,2,0.005,1,157.2,2.4,21.0,0.02385156249999998,21.4,25.2,0,0.09144736842105264
46,2,0.005,1,169.4,1.2,21.2,0.029525862068965358,23.4,19.6,0,0.11749999999999963
46,2,0.005,1,161.0,2.4,26.6,0.025787037037037105,22.2,24.799999999999997,0,0.09038461538461534
46,2,0.005,1,182.2,1.4,25.0,0.021333333333333288,24.4,33.4,0,0.09772727272727272
46,2,0.005,1,148.6,5.6,25.2,0.027904411764705952,22.0,22.2,0,0.09999999999999998
46,2,0.005,1,175.8,2.2,21.2,0.025673076923076986,23.4,30.2,0,0.09349999999999996
46,2,0.005,1,158.2,4.4,26.8,0.0361627906976744,21.0,29.2,0,0.09101851851851848
46,2,0.005,1,174.2,1.2,21.4,0.02652343749999995,25.6,21.400000000000002,0,0.09304347826086956
46,2,0.005,1,156.2,4.0,22.4,0.024602941176470508,20.6,26.8,0,0.09309999999999999
46,2,0.005,1,176.8,2.6,22.2,0.029142857142856946,25.6,25.0,0,0.09291666666666666
46,2,0.005,5,177.2,22.0,1.0,0.07566176470588235,22.4,26.200000000000003,0,0.19397058823529412
46,2,0.005,5,180.0,26.0,2.2,0.07780434782608692,25.8,23.599999999999998,0,0.19642857142857126
46,2,0.005,5,166.8,22.2,0.8,0.07908730158730157,20.6,27.2,0,0.20949999999999994
46,2,0.005,5,187.2,19.6,0.6,0.07850446428571434,23.6,21.4,0,0.22749999999999995
46,2,0.005,5,176.4,16.8,0.8,0.06967261904761902,25.2,16.6,0,0.2159374999999999
46,2,0.005,5,197.2,22.799999999999997,1.4,0.07752314814814809,24.2,23.6,0,0.19838235294117634
46,2,0.005,5,159.0,28.799999999999997,1.0,0.07633771929824562,21.0,28.8,0,0.21388888888888885
46,2,0.005,5,180.4,20.4,0.4,0.07654411764705879,25.2,19.200000000000003,0,0.20199999999999993
46,2,0.005,5,161.4,27.4,0.8,0.07914529914529914,17.8,32.0,0,0.15849999999999984
46,2,0.005,5,189.4,19.8,0.8,0.08169776119402983,25.8,21.0,0,0.20720588235294105
46,2,0.005,5,170.8,27.4,0.4,0.0763963963963964,22.8,24.599999999999998,0,0.19631578947368425
46,2,0.005,5,178.6,29.6,1.2,0.07830275229357796,20.6,28.8,0,0.20499999999999993
46,2,0.005,5,168.8,24.0,0.8,0.081705298013245,20.8,28.200000000000003,0,0.21454545454545446
46,2,0.005,5,196.2,20.6,0.6,0.0795299145299145,23.2,24.599999999999998,0,0.21212499999999995
46,2,0.005,5,162.0,31.6,0.2,0.07978846153846154,23.8,24.2,0,0.2016249999999999
46,2,0.005,5,182.8,23.6,0.8,0.08063492063492059,20.8,28.8,0,0.215
46,2,0.005,5,165.8,20.2,1.2,0.0802462121212121,23.4,22.0,0,0.20460526315789468
46,2,0.005,5,190.6,21.799999999999997,0.2,0.07104938271604942,25.0,21.8,0,0.21556818181818177
46,2,0.005,5,166.6,20.6,0.6,0.07641891891891897,22.6,22.400000000000002,0,0.16749999999999993
46,2,0.005,5,188.6,17.799999999999997,1.2,0.07280898876404486,28.4,17.799999999999997,0,0.1951562499999999
46,2,0.005,5,162.2,29.4,0.4,0.08112962962962962,20.6,24.0,0,0.19
46,2,0.005,5,191.2,19.2,1.2,0.07663366336633662,24.4,25.6,0,0.20541666666666664
46,2,0.005,5,166.8,20.6,2.0,0.07881048387096769,22.0,22.0,0,0.2121875
46,2,0.005,5,171.2,26.799999999999997,1.8,0.07529126213592227,20.0,27.2,0,0.22133928571428568
46,2,0.005,5,159.0,25.6,1.0,0.08379310344827584,19.4,28.0,0,0.23697368421052625
46,2,0.005,10,175.4,28.0,0.0,0.08127737226277372,21.0,31.0,0,0.18423076923076923
46,2,0.005,10,163.6,25.599999999999998,0.0,0.0788146551724138,26.8,19.8,0,0.21156249999999996
46,2,0.005,10,203.0,20.4,0.0,0.0734408602150538,20.6,28.599999999999998,0,0.2033695652173913
46,2,0.005,10,144.4,35.8,0.0,0.08210526315789474,21.4,26.0,0,0.21029411764705871
46,2,0.005,10,187.2,17.4,0.0,0.0795535714285715,23.8,21.4,0,0.19705882352941162
46,2,0.005,10,163.2,22.6,0.0,0.07836864406779662,24.2,21.8,0,0.21249999999999994
46,2,0.005,10,196.2,19.6,0.0,0.07948660714285713,24.8,21.8,0,0.1885937499999999
46,2,0.005,10,184.4,21.0,0.0,0.07096774193548387,26.0,23.400000000000002,0,0.170625
46,2,0.005,10,184.2,29.599999999999998,0.0,0.08062499999999996,20.8,26.8,0,0.22217741935483867
46,2,0.005,10,160.2,23.200000000000003,0.0,0.08084586466165414,26.2,19.8,0,0.20949999999999994
46,2,0.005,10,190.4,17.8,0.0,0.07792452830188669,22.8,22.4,0,0.16437499999999988
46,2,0.005,10,171.8,25.4,0.0,0.07416666666666663,25.6,22.2,0,0.2159375
46,2,0.005,10,195.4,21.8,0.0,0.07788636363636363,22.2,28.0,0,0.21767241379310345
46,2,0.005,10,164.8,29.4,0.0,0.08366666666666668,26.4,19.400000000000002,0,0.21478260869565213
46,2,0.005,10,200.2,17.8,0.0,0.07946721311475406,22.2,27.799999999999997,0,0.21671874999999993
46,2,0.005,10,156.6,28.6,0.0,0.0815344827586207,26.4,18.6,0,0.2183695652173912
46,2,0.005,10,197.4,23.2,0.0,0.0780733944954128,20.2,31.2,0,0.20125000000000007
46,2,0.005,10,158.4,25.8,0.0,0.07835416666666666,21.0,27.4,0,0.1917307692307691
46,2,0.005,10,181.4,27.599999999999998,0.0,0.07891304347826081,24.0,22.8,0,0.20171875
46,2,0.005,10,166.2,31.4,0.0,0.08263605442176868,22.2,30.0,0,0.21208333333333332
46,2,0.005,10,165.4,29.4,1.2,0.08295774647887322,16.4,41.199999999999996,0,0.6107142857142863
46,2,0.005,10,159.4,32.6,0.4,0.08151079136690649,25.6,18.0,0,0.2189285714285714
46,2,0.005,10,184.0,15.600000000000001,0.0,0.08129166666666665,21.0,23.200000000000003,0,0.20937499999999998
46,2,0.005,10,159.0,26.599999999999998,0.0,0.0809351145038168,21.8,26.6,0,0.19980769230769221
46,2,0.005,10,183.8,25.799999999999997,0.0,0.07978260869565215,24.2,25.8,0,0.20607142857142857
46,2,0.005,20,167.4,25.4,0.0,0.07707983193277311,23.4,22.8,0,0.21249999999999994
46,2,0.005,20,187.0,19.2,0.0,0.07885321100917432,25.0,21.6,0,0.20199999999999993
46,2,0.005,20,168.8,24.4,0.0,0.07647826086956516,22.4,24.2,0,0.21045454545454545
46,2,0.005,20,192.6,22.6,0.0,0.07705445544554455,23.6,27.2,0,0.1875
46,2,0.005,20,160.8,29.200000000000003,0.0,0.07957089552238804,25.2,20.8,0,0.2077631578947368
46,2,0.005,20,202.0,18.0,0.0,0.07898148148148147,20.4,29.8,0,0.19674999999999995
46,2,0.005,20,149.2,35.0,0.0,0.08061643835616432,22.2,28.0,0,0.2214285714285714
46,2,0.005,20,192.6,26.200000000000003,0.0,0.08071138211382115,20.2,31.4,0,0.22656249999999992
46,2,0.005,20,157.6,34.6,0.0,0.08581550802139037,24.4,25.4,0,0.21829545454545457
46,2,0.005,20,200.4,22.0,0.0,0.08264388489208631,22.8,27.599999999999998,0,0.20874999999999994
46,2,0.005,20,175.6,31.8,0.0,0.08086666666666663,21.0,30.4,0,0.22258620689655165
46,2,0.005,20,184.6,18.8,0.0,0.08160305343511448,22.2,22.4,0,0.20349999999999993
46,2,0.005,20,166.0,26.0,0.0,0.0807608695652174,25.8,22.400000000000002,0,0.22459677419354834
46,2,0.005,20,191.4,20.0,0.0,0.08147999999999996,21.8,23.4,0,0.1970833333333333
46,2,0.005,20,170.0,24.8,0.0,0.07515909090909087,27.4,19.2,0,0.20618421052631583
46,2,0.005,20,189.6,22.2,0.0,0.07903508771929822,21.0,29.200000000000003,0,0.20142857142857146
46,2,0.005,20,146.6,29.0,0.0,0.08100719424460433,25.6,18.599999999999998,0,0.21328947368421056
46,2,0.005,20,204.4,13.6,0.0,0.07357142857142855,25.6,19.599999999999998,0,0.14199999999999988
46,2,0.005,20,161.6,32.599999999999994,0.0,0.07824218750000002,19.6,33.0,0,0.20416666666666664
46,2,0.005,20,172.4,23.8,0.0,0.08225999999999999,22.8,23.599999999999998,0,0.24099999999999966
46,2,0.005,20,164.2,25.2,0.0,0.0756944444444445,22.4,25.0,0,0.19321428571428562
46,2,0.005,20,188.2,24.799999999999997,0.0,0.08130165289256197,22.8,24.4,0,0.20302631578947364
46,2,0.005,20,172.0,23.4,0.0,0.07799586776859499,26.6,21.200000000000003,0,0.20263157894736833
46,2,0.005,20,191.0,22.200000000000003,0.0,0.07787280701754383,21.4,25.0,0,0.203125
46,2,0.005,20,168.6,22.0,0.0,0.07650462962962958,24.6,14.6,0,0.2167391304347826
46,2,0.005,50,194.2,19.6,0.0,0.07905462184873953,23.2,24.8,0,0.21571428571428566
46,2,0.005,50,164.4,23.0,0.0,0.0737135922330097,28.0,13.4,0,0.205
46,2,0.005,50,187.6,18.6,0.0,0.0761197916666666,23.2,23.8,0,0.2076086956521739
46,2,0.005,50,185.2,25.0,0.0,0.07471962616822422,24.6,27.400000000000002,0,0.1879999999999999
46,2,0.005,50,181.8,21.8,0.0,0.07544117647058825,23.0,17.0,0,0.21624999999999994
46,2,0.005,50,175.0,15.8,0.0,0.07392857142857145,28.6,16.599999999999998,0,0.17442307692307674
46,2,0.005,50,204.4,22.0,0.0,0.07345108695652172,22.0,28.200000000000003,0,0.1933333333333333
46,2,0.005,50,162.4,28.0,0.0,0.07940740740740741,24.8,23.2,0,0.19450000000000003
46,2,0.005,50,184.4,17.8,0.0,0.07690594059405936,24.4,16.6,0,0.19868421052631577
46,2,0.005,50,165.4,20.4,0.0,0.07155172413793093,25.8,20.2,0,0.17772727272727254
46,2,0.005,50,197.6,25.0,0.0,0.07683333333333331,18.4,34.4,0,0.17269230769230773
46,2,0.005,50,167.2,33.599999999999994,0.0,0.08128424657534242,22.4,29.0,0,0.22288461538461535
46,2,0.005,50,164.2,22.6,0.0,0.08093253968253963,22.8,20.2,0,0.21499999999999994
46,2,0.005,50,180.8,21.8,0.0,0.08082089552238807,28.4,18.8,0,0.170625
46,2,0.005,50,184.0,22.4,0.0,0.07917372881355926,19.8,29.400000000000002,0,0.2132500000000001
46,2,0.005,50,170.4,25.2,0.0,0.0805,23.2,23.599999999999998,0,0.19656249999999995
46,2,0.005,50,183.4,25.0,0.0,0.07853773584905663,20.0,23.599999999999998,0,0.1960937499999999
46,2,0.005,50,167.6,33.6,0.0,0.0811379310344828,24.2,32.4,0,0.235
46,2,0.005,50,197.8,25.799999999999997,0.0,0.07863445378151256,20.2,30.400000000000002,0,0.18089285714285702
46,2,0.005,50,160.8,32.0,0.0,0.08582051282051281,20.2,31.4,0,0.21761363636363637
46,2,0.005,50,186.8,24.6,0.0,0.08215116279069769,23.0,22.599999999999998,0,0.19796875
46,2,0.005,50,166.2,31.8,0.0,0.07677631578947362,21.4,32.0,0,0.19926470588235282
46,2,0.005,50,186.8,22.2,0.0,0.08241007194244605,24.6,21.2,0,0.21499999999999994
46,2,0.005,50,162.2,23.0,0.0,0.08001879699248118,27.0,16.8,0,0.18249999999999994
46,2,0.005,50,195.4,20.2,0.0,0.07733173076923074,17.8,35.199999999999996,0,0.19552631578947358
46,2,0.005,500,175.0,24.0,0.0,0.07941287878787878,29.0,14.6,0,0.19799999999999987
46,2,0.005,500,206.8,21.6,0.0,0.07615384615384613,22.0,32.0,0,0.20972222222222212
46,2,0.005,500,177.0,28.0,0.0,0.08161290322580644,27.2,20.0,0,0.216826923076923
46,2,0.005,500,202.2,19.8,0.0,0.07790540540540541,24.4,26.400000000000002,0,0.19394736842105254
46,2,0.005,500,153.2,33.599999999999994,0.0,0.07881679389312976,22.4,28.2,0,0.21210526315789469
46,2,0.005,500,192.0,19.8,0.0,0.08242424242424241,24.6,18.799999999999997,0,0.21678571428571422
46,2,0.005,500,172.6,23.2,0.0,0.07935606060606057,26.2,20.6,0,0.21567307692307688
46,2,0.005,500,191.0,19.0,0.0,0.0786111111111111,21.4,27.2,0,0.19862499999999994
46,2,0.005,500,149.2,32.4,0.0,0.08189716312056737,23.8,25.4,0,0.18999999999999992
46,2,0.005,500,191.4,20.0,0.0,0.07712871287128709,19.4,28.2,0,0.21039999999999998
46,2,0.005,500,170.4,27.2,0.0,0.07901639344262291,23.6,26.0,0,0.20833333333333334
46,2,0.005,500,184.6,22.0,0.0,0.0769575471698113,21.8,25.4,0,0.20421052631578948
46,2,0.005,500,165.2,28.2,0.0,0.08135714285714288,25.4,18.2,0,0.20265624999999993
46,2,0.005,500,189.6,20.6,0.0,0.07747747747747752,22.8,21.8,0,0.19749999999999995
46,2,0.005,500,175.4,18.6,0.0,0.07412371134020618,19.8,27.6,0,0.2105434782608695
46,2,0.005,500,166.2,30.799999999999997,0.0,0.08182142857142856,21.2,26.2,0,0.21531249999999993
46,2,0.005,500,173.6,30.8,0.0,0.08320205479452053,23.4,30.4,0,0.21749999999999992
46,2,0.005,500,183.8,24.4,0.0,0.07986328125000003,20.0,26.400000000000002,0,0.19970588235294118
46,2,0.005,500,159.2,26.6,0.0,0.07841304347826085,24.2,20.2,0,0.2095833333333332
46,2,0.005,500,185.0,24.4,0.0,0.08246093749999996,21.2,30.400000000000002,0,0.17249999999999993
46,2,0.005,500,158.0,29.0,0.0,0.08421428571428571,22.2,23.4,0,0.23448275862068962
46,2,0.005,500,178.8,22.4,0.0,0.07997787610619465,22.4,27.2,0,0.19573529411764706
46,2,0.005,500,155.4,26.0,0.0,0.07854700854700848,23.8,21.599999999999998,0,0.21535714285714277
46,2,0.005,500,199.0,27.8,0.0,0.08041322314049584,21.8,29.6,0,0.2112999999999999
46,2,0.005,500,159.6,24.4,0.0,0.08234177215189871,24.0,19.6,0,0.20894736842105255
46,2,0.005,1000,171.4,14.0,0.0,0.06559027777777775,23.8,18.2,0,0.19
46,2,0.005,1000,179.0,28.8,0.0,0.07955128205128205,26.4,22.2,0,0.18464285714285694
46,2,0.005,1000,165.6,24.8,0.0,0.08346026490066222,19.4,32.4,0,0.21705357142857146
46,2,0.005,1000,179.6,22.4,0.0,0.0784821428571428,24.6,18.2,0,0.209125
46,2,0.005,1000,170.2,18.6,0.0,0.07934426229508196,22.8,23.0,0,0.21086956521739122
46,2,0.005,1000,181.6,29.799999999999997,0.0,0.07817567567567565,20.8,29.6,0,0.216826923076923
